ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
3320,51.5685,6.2875,RIPEAtlas,,51.429973164,6.75001664087,Duisburg,Nordrhein-Westfalen,DE,False,2024-05-24
213190,53.7915,-1.5425,RIPEAtlas,,53.8300075471,-1.58001753886,Leeds,West Yorkshire,GB,False,2024-05-24
6079,42.3305,-71.1315,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2024-05-24
63949,40.8175,-74.4615,RIPEAtlas,,40.9199945262,-74.1700053321,Paterson,New Jersey,US,False,2024-05-24
20115,38.5315,-118.6315,RIPEAtlas,,37.3639583527,-118.39407597,Bishop,California,US,False,2024-05-24
292,37.8775,-122.2505,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2024-05-24
3352,41.6315,0.6495,RIPEAtlas,,41.1203698924,1.24999059918,Tarragona,Cataluña,ES,False,2024-05-24
34927,52.3685,4.8995,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
34927,50.1085,8.6795,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
34927,47.3805,8.5395,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
3462,25.0175,121.5505,RIPEAtlas,,25.0358333333,121.568333333,Taipei,Taipei City,TW,False,2024-05-24
2856,52.1585,-0.7095,RIPEAtlas,,51.8803591096,-0.42001082498,Luton,Luton,GB,False,2024-05-24
31898,33.4715,-111.9995,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2024-05-24
197307,49.9375,17.9005,RIPEAtlas,,49.8303550406,18.2499865302,Ostrava,Moravskoslezský,CZ,False,2024-05-24
11351,43.1175,-77.2995,RIPEAtlas,,43.1704256379,-77.6199497901,Rochester,New York,US,False,2024-05-24
47286,56.2585,37.9905,RIPEAtlas,,56.3300099885,38.1700109444,Sergiyev Posad,Moskovsskaya,RU,False,2024-05-24
20712,50.7415,-1.8695,RIPEAtlas,,50.7299900503,-1.90004968404,Bournemouth,Bournemouth,GB,False,2024-05-24
701,38.8985,-77.2695,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
8193,41.3395,69.3405,RIPEAtlas,,41.311701883,69.2949328195,Tashkent,Tashkent,UZ,False,2024-05-24
20115,43.0805,-89.3595,RIPEAtlas,,43.073015563,-89.4011169858,Madison,Wisconsin,US,False,2024-05-24
3215,49.2675,4.0515,RIPEAtlas,,49.250390441,4.02997595075,Reims,Champagne-Ardenne,FR,False,2024-05-24
174,33.9185,-84.3585,RIPEAtlas,,33.830013854,-84.3999493833,Atlanta,Georgia,US,False,2024-05-24
8821,47.1405,8.4615,RIPEAtlas,,47.1789990305,8.48700056499,Zug,Zug,CH,False,2024-05-24
35492,48.1315,16.3315,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
12322,48.6595,6.1715,RIPEAtlas,,48.6836808462,6.20002437198,Nancy,Lorraine,FR,False,2024-05-24
42541,55.6805,12.5715,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2024-05-24
20764,56.3305,36.7075,RIPEAtlas,,56.3430582877,36.6987312406,Klin,Moskovsskaya,RU,False,2024-05-24
12714,56.0115,37.4775,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
11426,35.6495,-78.4625,RIPEAtlas,,35.8187813507,-78.6446934425,Raleigh,North Carolina,US,False,2024-05-24
701,40.2395,-76.7925,RIPEAtlas,,40.2735998729,-76.8847491879,Harrisburg,Pennsylvania,US,False,2024-05-24
9506,1.3505,103.8175,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
38505,-6.2125,106.8385,RIPEAtlas,,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,False,2024-05-24
24961,51.2285,6.7685,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
10796,38.4185,-85.7115,RIPEAtlas,,38.310877298,-85.8212838152,New Albany,Indiana,US,False,2024-05-24
5089,54.7005,-1.4415,RIPEAtlas,,54.9200185334,-1.38002974589,Sunderland,Tyne and Wear,GB,False,2024-05-24
42668,59.9315,30.3585,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2024-05-24
42610,55.7915,37.6785,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
11404,47.6185,-122.3515,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
33915,52.4595,4.6085,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2024-05-24
20485,48.4015,135.1385,RIPEAtlas,,48.4549867951,135.120010538,Khabarovsk,Khabarovsk,RU,False,2024-05-24
12496,50.9315,-1.3915,RIPEAtlas,,50.9000313508,-1.39997684875,Southampton,Southampton,GB,False,2024-05-24
5650,34.0185,-117.8705,RIPEAtlas,,34.1603812856,-118.138871909,Pasadena,California,US,False,2024-05-24
327849,-33.8095,18.6695,RIPEAtlas,,-33.9200109672,18.4349881578,Cape Town,Western Cape,ZA,False,2024-05-24
12301,47.5015,19.0395,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2024-05-24
400427,30.1475,-81.6405,RIPEAtlas,,30.3300207713,-81.6699868181,Jacksonville,Florida,US,False,2024-05-24
7018,38.6075,-89.9505,RIPEAtlas,,38.5251536245,-90.0002277036,Belleville,Illinois,US,False,2024-05-24
7922,33.4285,-83.9905,RIPEAtlas,,33.830013854,-84.3999493833,Atlanta,Georgia,US,False,2024-05-24
201290,52.2385,6.5895,RIPEAtlas,,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,False,2024-05-24
18106,1.2805,103.8285,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
12496,53.8015,-1.7615,RIPEAtlas,,53.8000352164,-1.74998132466,Bradford,West Yorkshire,GB,False,2024-05-24
20880,52.4475,13.4295,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
8581,39.6695,20.8495,RIPEAtlas,,39.66790041,20.8508613675,Ioanina,Ipeiros,GR,False,2024-05-24
3215,48.9005,2.3005,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
12322,48.6415,6.0505,RIPEAtlas,,48.6836808462,6.20002437198,Nancy,Lorraine,FR,False,2024-05-24
24560,13.0375,77.7515,RIPEAtlas,,12.9699951365,77.5600097238,Bangalore,Karnataka,IN,False,2024-05-24
20115,42.3905,-83.9985,RIPEAtlas,,42.3003753856,-83.7199908872,Ann Arbor,Michigan,US,False,2024-05-24
138384,35.1685,138.6375,RIPEAtlas,,34.9858347768,138.385392618,Shizuoka,Shizuoka,JP,False,2024-05-24
212238,34.0495,-118.2425,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
397727,44.6575,-63.6315,RIPEAtlas,,44.6500252473,-63.6000045183,Halifax,Nova Scotia,CA,False,2024-05-24
9916,24.7875,121.0015,RIPEAtlas,,24.8167914012,120.97673946,Hsinchu,Hsinchu City,TW,False,2024-05-24
7922,39.8105,-74.8715,RIPEAtlas,,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,False,2024-05-24
15763,51.5095,7.4685,RIPEAtlas,,51.5299670604,7.45002559269,Dortmund,Nordrhein-Westfalen,DE,False,2024-05-24
13037,53.7895,-1.3805,RIPEAtlas,,53.8300075471,-1.58001753886,Leeds,West Yorkshire,GB,False,2024-05-24
31349,50.8115,14.9595,RIPEAtlas,,50.7999599397,15.0799991442,Liberec,Liberecký,CZ,False,2024-05-24
15763,51.4975,7.5295,RIPEAtlas,,51.5299670604,7.45002559269,Dortmund,Nordrhein-Westfalen,DE,False,2024-05-24
12990,50.0175,19.8995,RIPEAtlas,,50.0599792675,19.9600113512,Kraków,Lesser Poland,PL,False,2024-05-24
22684,45.3385,-75.9005,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2024-05-24
51815,59.3595,18.1495,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
1853,48.2085,16.3705,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
6871,53.5715,-2.4095,RIPEAtlas,,53.5004152619,-2.24798710266,Manchester,Manchester,GB,False,2024-05-24
719,60.6575,23.7505,RIPEAtlas,,60.9969961103,24.4719995427,Hämeenlinna,Tavastia Proper,FI,False,2024-05-24
7018,40.3975,-74.1395,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
4771,-38.0215,175.3105,RIPEAtlas,,-37.8894284247,175.470273448,Cambridge,Waikato,NZ,False,2024-05-24
198736,51.3885,-1.3095,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2024-05-24
13037,53.7895,-1.3795,RIPEAtlas,,53.8300075471,-1.58001753886,Leeds,West Yorkshire,GB,False,2024-05-24
8422,50.7405,7.1005,RIPEAtlas,,50.7204557486,7.08002233748,Bonn,Nordrhein-Westfalen,DE,False,2024-05-24
5089,51.5115,-0.1295,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
52285,10.2075,-68.0085,RIPEAtlas,,10.2299815053,-67.9800214047,Valencia,Carabobo,VE,False,2024-05-24
680,51.3395,12.3815,RIPEAtlas,,51.3354052929,12.4099812405,Leipzig,Sachsen,DE,False,2024-05-24
8881,49.0095,8.3915,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2024-05-24
6848,51.2375,4.6575,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2024-05-24
44776,47.4485,8.5575,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
7018,40.3985,-74.1325,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
13319,45.4395,-75.6825,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2024-05-24
7018,42.0905,-87.9825,RIPEAtlas,,42.0483494253,-87.699954673,Evanston,Illinois,US,False,2024-05-24
32881,45.4215,-75.7025,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2024-05-24
3209,52.4575,13.6975,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
13009,53.0085,-2.2125,RIPEAtlas,,53.0003682649,-2.18000675598,Stoke,Stoke-on-Trent,GB,False,2024-05-24
10745,39.0195,-77.4625,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
7514,35.6015,139.6175,RIPEAtlas,,35.5299876089,139.705001993,Kawasaki,Kanagawa,JP,False,2024-05-24
48112,44.4315,26.0275,RIPEAtlas,,44.4333718049,26.099946654,Bucharest,Bucharest,RO,False,2024-05-24
6720,48.2105,16.3685,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
1653,59.3495,18.0685,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
201825,55.7375,37.6095,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
8881,51.4105,7.0595,RIPEAtlas,,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,False,2024-05-24
15685,50.0805,14.4695,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
25424,49.2215,17.6595,RIPEAtlas,,49.2304174999,17.6500231513,Zlín,Kraj Vysocina,CZ,False,2024-05-24
205100,49.4295,11.0695,RIPEAtlas,,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,False,2024-05-24
3209,48.3815,10.9395,RIPEAtlas,,48.3500061229,10.8999958889,Augsburg,Bayern,DE,False,2024-05-24
12741,51.7415,19.4505,RIPEAtlas,,51.7749908642,19.4513602282,Łódź,Lódz,PL,False,2024-05-24
12874,45.4375,9.2405,RIPEAtlas,,45.4699751984,9.20500890976,Milan,Lombardia,IT,False,2024-05-24
29518,59.3185,18.0605,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
2027,48.0995,-1.4695,RIPEAtlas,,48.1000213817,-1.67001204569,Rennes,Bretagne,FR,False,2024-05-24
3320,52.5505,13.4505,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
12322,45.7095,5.9215,RIPEAtlas,,45.8999747915,6.1166702867,Annecy,Rhône-Alpes,FR,False,2024-05-24
202898,46.3505,-0.3685,RIPEAtlas,,46.5832922557,0.33327652854,Poitier,Poitou-Charentes,FR,False,2024-05-24
43910,48.5195,9.0615,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
3209,49.4975,8.5475,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2024-05-24
12322,45.7305,4.8775,RIPEAtlas,,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,False,2024-05-24
6805,52.4975,13.4175,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
27747,-34.6395,-58.4705,RIPEAtlas,,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,False,2024-05-24
63298,43.8615,-116.4605,RIPEAtlas,,43.6609641714,-116.670537762,Caldwell,Idaho,US,False,2024-05-24
7018,33.1685,-96.7405,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2024-05-24
34393,50.2795,18.9695,RIPEAtlas,,50.2603804719,19.0200170478,Katowice,Silesian,PL,False,2024-05-24
23951,-7.7825,110.3905,RIPEAtlas,,-7.77995278029,110.375009317,Yogyakarta,Yogyakarta,ID,False,2024-05-24
50247,50.4885,19.4205,RIPEAtlas,,50.2603804719,19.0200170478,Katowice,Silesian,PL,False,2024-05-24
48846,40.5015,-3.6595,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
2856,54.5175,-6.0485,RIPEAtlas,,54.6000122265,-5.96003442527,Belfast,Belfast,GB,False,2024-05-24
4764,-34.4305,150.8875,RIPEAtlas,,-34.4153812472,150.890004028,Wollongong,New South Wales,AU,False,2024-05-24
4685,36.5815,136.6395,RIPEAtlas,,36.5600022573,136.640021117,Kanazawa,Ishikawa,JP,False,2024-05-24
5089,51.4375,-0.8895,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2024-05-24
27901,-33.3225,-71.6495,RIPEAtlas,,-33.0477644666,-71.6210136329,Valparaíso,Valparaíso,CL,False,2024-05-24
7713,-3.3115,114.6105,RIPEAtlas,,-3.32999184277,114.580075642,Bandjarmasin,Kalimantan Selatan,ID,False,2024-05-24
3209,52.4275,9.6205,RIPEAtlas,,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,False,2024-05-24
200635,50.0285,14.6605,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
701,38.9005,-77.1895,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
397131,49.2605,-123.0295,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2024-05-24
5650,27.9275,-82.4785,RIPEAtlas,,27.9469879344,-82.4586208514,Tampa,Florida,US,False,2024-05-24
46577,37.5475,-121.9885,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
3243,39.4585,-31.1285,RIPEAtlas,,38.5346559454,-28.6447568136,Horta,Azores,PT,False,2024-05-24
58224,37.2695,49.5615,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
28573,-23.1895,-46.8985,RIPEAtlas,,-23.1999934705,-46.8799914974,Jundiaí,São Paulo,BR,False,2024-05-24
209,45.0615,-93.3885,RIPEAtlas,,44.9799792674,-93.2517863381,Minneapolis,Minnesota,US,False,2024-05-24
197669,51.5115,0.0015,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
3215,-21.3615,55.6615,RIPEAtlas,,-21.033510723,55.7128161202,St.-Benoit,La Réunion,RE,False,2024-05-24
20115,43.8295,-91.3085,RIPEAtlas,,43.801369038,-91.23942855,La Crosse,Wisconsin,US,False,2024-05-24
2516,35.6915,139.6915,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
34605,47.7685,35.1875,RIPEAtlas,,47.8572971792,35.1768086332,Zaporizhzhya,Zaporizhzhya,UA,False,2024-05-24
8818,64.1685,-51.7425,RIPEAtlas,,64.1982814673,-51.7326587899,Nuuk,Kommuneqarfik Sermersooq,GL,False,2024-05-24
6799,38.0495,23.7975,RIPEAtlas,,37.9833262319,23.7333210843,Athens,Attiki,GR,False,2024-05-24
396515,51.0495,-114.0625,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2024-05-24
12322,43.6505,1.4275,RIPEAtlas,,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,False,2024-05-24
25513,55.6475,37.5185,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
45700,-7.8205,110.9185,RIPEAtlas,,-7.56497882195,110.825007689,Surakarta,Jawa Tengah,ID,False,2024-05-24
4755,56.1195,10.1785,RIPEAtlas,,56.1572039989,10.2106839586,Århus,Midtjylland,DK,False,2024-05-24
25255,47.8075,15.2885,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2024-05-24
5410,44.5575,6.0785,RIPEAtlas,,45.1803804719,5.72000199242,Grenoble,Rhône-Alpes,FR,False,2024-05-24
3320,50.3485,8.9685,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
9145,53.0295,8.5385,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2024-05-24
2852,50.0395,15.7785,RIPEAtlas,,50.0404197378,15.7600093167,Pardubice,Královéhradecký,CZ,False,2024-05-24
3292,55.7105,12.4385,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2024-05-24
57050,44.4315,26.0985,RIPEAtlas,,44.4333718049,26.099946654,Bucharest,Bucharest,RO,False,2024-05-24
13101,54.2975,10.1795,RIPEAtlas,,54.330390441,10.1300170478,Kiel,Schleswig-Holstein,DE,False,2024-05-24
8245,47.9475,16.2895,RIPEAtlas,,47.8159818716,16.2499535712,Wiener Neustadt,Niederösterreich,AT,False,2024-05-24
8881,52.5185,13.3995,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
15557,48.3795,-4.5005,RIPEAtlas,,48.3904429312,-4.49500756979,Brest,Bretagne,FR,False,2024-05-24
8881,52.3415,9.6995,RIPEAtlas,,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,False,2024-05-24
701,40.8375,-73.2905,RIPEAtlas,,41.0533455598,-73.5391911231,Stamford,Connecticut,US,False,2024-05-24
5466,53.7085,-6.2805,RIPEAtlas,,53.7192649527,-6.34776269675,Drogheda,Louth,IE,False,2024-05-24
50309,50.8495,4.7295,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2024-05-24
1267,40.9575,14.2195,RIPEAtlas,,40.8400252473,14.2450113512,Naples,Campania,IT,False,2024-05-24
58224,37.2715,49.5895,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
58224,37.2815,49.5595,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
5483,47.5475,19.1205,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2024-05-24
58224,37.2785,49.6005,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
15704,40.3385,-3.7495,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
25229,46.6395,32.6205,RIPEAtlas,,46.6325371798,32.6006648872,Kherson,Crimea,UA,False,2024-05-24
57269,40.3405,-3.7795,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
58224,37.2875,49.6015,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
61102,32.0775,34.8915,RIPEAtlas,,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,False,2024-05-24
2860,40.6385,-8.6525,RIPEAtlas,,40.6410031052,-8.65099753409,Aveiro,Aveiro,PT,False,2024-05-24
58224,37.2915,49.5675,RIPEAtlas,,37.2999829295,49.6299832752,Rasht,Gilan,IR,False,2024-05-24
8758,47.4105,8.5775,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
1680,32.0215,34.7375,RIPEAtlas,,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,False,2024-05-24
398721,44.0475,-79.4515,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2024-05-24
812,43.8485,-79.3315,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2024-05-24
196745,50.6815,-2.2615,RIPEAtlas,,50.7299900503,-1.90004968404,Bournemouth,Bournemouth,GB,False,2024-05-24
4685,35.7375,139.6885,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
17518,36.1075,137.9485,RIPEAtlas,,36.2404352,137.970017455,Matsumoto,Nagano,JP,False,2024-05-24
25472,37.9815,23.7275,RIPEAtlas,,37.9833262319,23.7333210843,Athens,Attiki,GR,False,2024-05-24
3209,49.6905,8.6175,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2024-05-24
3329,37.2915,23.1685,RIPEAtlas,,37.0737176707,22.4296797269,Sparti,Peloponnisos,GR,False,2024-05-24
42908,50.0905,14.4185,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
5089,55.9715,-3.2205,RIPEAtlas,,55.9483278596,-3.21909061829,Edinburgh,Edinburgh,GB,False,2024-05-24
24823,55.7685,37.6395,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
38195,-32.1405,115.8695,RIPEAtlas,,-32.2393900362,115.770235554,Kwinana,Western Australia,AU,False,2024-05-24
212325,50.1285,14.3805,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
34347,47.2985,11.5205,RIPEAtlas,,47.2804073274,11.4099905992,Innsbruck,Tirol,AT,False,2024-05-24
3320,49.4215,12.1405,RIPEAtlas,,49.0204044791,12.1200247789,Regensburg,Bayern,DE,False,2024-05-24
33915,52.5475,4.6815,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2024-05-24
5089,51.5285,-0.6385,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2024-05-24
28792,51.7795,-1.2685,RIPEAtlas,,51.7704174999,-1.24998600402,Oxford,Oxfordshire,GB,False,2024-05-24
8319,50.5605,9.6815,RIPEAtlas,,51.3000069367,9.50002966171,Kassel,Hessen,DE,False,2024-05-24
24823,55.6215,37.6215,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
212655,53.3885,-2.9125,RIPEAtlas,,53.4160018098,-2.91799788554,Liverpool,Merseyside,GB,False,2024-05-24
16019,50.2095,14.5275,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
202196,50.1201,8.7356,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
203329,50.1281,8.6011,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
20473,50.1201,8.7356,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
205614,50.0996,8.6317,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
206479,50.1396,8.7429,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
208722,50.1109,8.6821,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
208976,50.1267,8.5817,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
209844,50.0988,8.632,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
24840,50.0988,8.632,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
28753,50.1109,8.6821,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
29423,50.1281,8.601,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
3320,50.1109,8.6821,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
33808,50.0987,8.6323,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
34549,50.1398,8.7432,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
34854,50.1396,8.743,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
3491,50.1137,8.6954,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
39063,50.1205,8.737,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
39063,50.12,8.7359,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
39533,50.0988,8.632,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
398485,50.0971,8.6439,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
42263,50.1282,8.6014,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
43996,50.1109,8.6821,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
47272,50.1109,8.6821,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
47777,50.1573,8.7439,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
47950,50.1223,8.7376,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
48918,50.1196,8.7347,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
49024,50.0982,8.5876,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
5580,50.12,8.7353,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
56381,50.1396,8.7433,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
